algorithm,problem,dim,seed,best_value,error,evaluations,iterations,evals_to_target,success,stop_reason,seconds
GA,griewank_10d,10,27,0.061911848825266014,0.061911848825266014,30000,599,,False,budget_exhausted,0.04388605500025733
GA,griewank_10d,10,28,0.061607995572521834,0.061607995572521834,30000,599,,False,budget_exhausted,0.04383317599967995
GA,griewank_10d,10,29,0.08446185619791202,0.08446185619791202,30000,599,,False,budget_exhausted,0.043977452000035555
DE,griewank_10d,10,0,0.17197482832056332,0.17197482832056332,30000,599,,False,budget_exhausted,0.046175008000318485
DE,griewank_10d,10,1,5.82332920329165e-07,5.82332920329165e-07,30000,599,27500,True,budget_exhausted,0.045385115000499354
DE,griewank_10d,10,2,0.0073964723841328794,0.0073964723841328794,30000,599,,False,budget_exhausted,0.0456421799999589
DE,griewank_10d,10,3,0.31404000372656704,0.31404000372656704,30000,599,,False,budget_exhausted,0.046173896999789577
DE,griewank_10d,10,4,0.14105330835184782,0.14105330835184782,30000,599,,False,budget_exhausted,0.04623267399983888
DE,griewank_10d,10,5,0.17209132149649753,0.17209132149649753,30000,599,,False,budget_exhausted,0.04622239200034528
DE,griewank_10d,10,6,0.2743306294960117,0.2743306294960117,30000,599,,False,budget_exhausted,0.046166535999873304
DE,griewank_10d,10,7,0.05408438748495681,0.05408438748495681,30000,599,,False,budget_exhausted,0.046270735000689456
DE,griewank_10d,10,8,0.12009506311010676,0.12009506311010676,30000,599,,False,budget_exhausted,0.045972076999532874
DE,griewank_10d,10,9,0.09698820184958368,0.09698820184958368,30000,599,,False,budget_exhausted,0.04594200300016382
DE,griewank_10d,10,10,0.2676864912527719,0.2676864912527719,30000,599,,False,budget_exhausted,0.04612269400058722
DE,griewank_10d,10,11,0.03200296002019676,0.03200296002019676,30000,599,,False,budget_exhausted,0.04589377299998887
DE,griewank_10d,10,12,0.02463706318532266,0.02463706318532266,30000,599,,False,budget_exhausted,0.045863108999583346
DE,griewank_10d,10,13,7.771561172376096e-16,7.771561172376096e-16,30000,599,16950,True,budget_exhausted,0.04511340999943059
DE,griewank_10d,10,14,0.01234507680634711,0.01234507680634711,30000,599,,False,budget_exhausted,0.04580966499997885
DE,griewank_10d,10,15,0.19353852458640652,0.19353852458640652,30000,599,,False,budget_exhausted,0.046260953999990306
DE,griewank_10d,10,16,0.08515305376084314,0.08515305376084314,30000,599,,False,budget_exhausted,0.0459645470000396
DE,griewank_10d,10,17,0.07688197926786655,0.07688197926786655,30000,599,,False,budget_exhausted,0.04605700299998716
DE,griewank_10d,10,18,0.027560980854816175,0.027560980854816175,30000,599,,False,budget_exhausted,0.04546106399993732
DE,griewank_10d,10,19,0.05197301420632028,0.05197301420632028,30000,599,,False,budget_exhausted,0.04610033199969621
DE,griewank_10d,10,20,0.14561858221324975,0.14561858221324975,30000,599,,False,budget_exhausted,0.0460573509999449
DE,griewank_10d,10,21,0.011446389517036137,0.011446389517036137,30000,599,,False,budget_exhausted,0.04584446599983494
DE,griewank_10d,10,22,0.2999949816340255,0.2999949816340255,30000,599,,False,budget_exhausted,0.04624452900043252
DE,griewank_10d,10,23,0.06334845383427401,0.06334845383427401,30000,599,,False,budget_exhausted,0.046096246000161045
DE,griewank_10d,10,24,0.0020361483793296387,0.0020361483793296387,30000,599,,False,budget_exhausted,0.045754273000056855
DE,griewank_10d,10,25,0.012316073933738458,0.012316073933738458,30000,599,,False,budget_exhausted,0.045461180000529566
DE,griewank_10d,10,26,0.024750569830319535,0.024750569830319535,30000,599,,False,budget_exhausted,0.04586149100032344
DE,griewank_10d,10,27,0.09384039130762056,0.09384039130762056,30000,599,,False,budget_exhausted,0.04569856699981756
DE,griewank_10d,10,28,0.3885124132302965,0.3885124132302965,30000,599,,False,budget_exhausted,0.04622596699937276
DE,griewank_10d,10,29,0.16134893035503994,0.16134893035503994,30000,599,,False,budget_exhausted,0.04564690099959989
Random,griewank_10d,10,0,43.14715126553089,43.14715126553089,30000,600,,False,budget_exhausted,0.019072649000008823
Random,griewank_10d,10,1,34.127378666619364,34.127378666619364,30000,600,,False,budget_exhausted,0.019320645999869157
Random,griewank_10d,10,2,33.17014195340184,33.17014195340184,30000,600,,False,budget_exhausted,0.019116497000140953
Random,griewank_10d,10,3,45.424550348257085,45.424550348257085,30000,600,,False,budget_exhausted,0.019329331999870192
Random,griewank_10d,10,4,51.697835192594,51.697835192594,30000,600,,False,budget_exhausted,0.019331581000187725
Random,griewank_10d,10,5,40.31331535932135,40.31331535932135,30000,600,,False,budget_exhausted,0.01920983600030013
Random,griewank_10d,10,6,37.045607648140326,37.045607648140326,30000,600,,False,budget_exhausted,0.019395899000301142
Random,griewank_10d,10,7,54.1110532554919,54.1110532554919,30000,600,,False,budget_exhausted,0.019412998000007065
Random,griewank_10d,10,8,44.74788658330809,44.74788658330809,30000,600,,False,budget_exhausted,0.019402676000026986
Random,griewank_10d,10,9,17.035609766052993,17.035609766052993,30000,600,,False,budget_exhausted,0.019318906999615137
Random,griewank_10d,10,10,40.585082734906784,40.585082734906784,30000,600,,False,budget_exhausted,0.019668604999424133
Random,griewank_10d,10,11,29.17557964573432,29.17557964573432,30000,600,,False,budget_exhausted,0.019173863000105484
Random,griewank_10d,10,12,29.325831731980777,29.325831731980777,30000,600,,False,budget_exhausted,0.019351962000655476
Random,griewank_10d,10,13,36.41521673790487,36.41521673790487,30000,600,,False,budget_exhausted,0.019166342000062286
Random,griewank_10d,10,14,27.312284800698578,27.312284800698578,30000,600,,False,budget_exhausted,0.019209000999580894
Random,griewank_10d,10,15,41.44979857864331,41.44979857864331,30000,600,,False,budget_exhausted,0.019286218999695848
Random,griewank_10d,10,16,37.33044425728379,37.33044425728379,30000,600,,False,budget_exhausted,0.019444590000603057
Random,griewank_10d,10,17,38.82231246611804,38.82231246611804,30000,600,,False,budget_exhausted,0.019353486999534653
Random,griewank_10d,10,18,41.13565837079431,41.13565837079431,30000,600,,False,budget_exhausted,0.019482384999719216
Random,griewank_10d,10,19,27.192295437715813,27.192295437715813,30000,600,,False,budget_exhausted,0.019291358000373293
Random,griewank_10d,10,20,23.952410463880987,23.952410463880987,30000,600,,False,budget_exhausted,0.019455954000477504
Random,griewank_10d,10,21,29.884595912469376,29.884595912469376,30000,600,,False,budget_exhausted,0.019370162999621243
Random,griewank_10d,10,22,30.75929621129893,30.75929621129893,30000,600,,False,budget_exhausted,0.01914509000016551
Random,griewank_10d,10,23,47.06630413168306,47.06630413168306,30000,600,,False,budget_exhausted,0.019077269999797863
Random,griewank_10d,10,24,38.371515352046835,38.371515352046835,30000,600,,False,budget_exhausted,0.01923354000064137
Random,griewank_10d,10,25,39.67070383138544,39.67070383138544,30000,600,,False,budget_exhausted,0.019283187999462825
Random,griewank_10d,10,26,29.013100957753288,29.013100957753288,30000,600,,False,budget_exhausted,0.019157061999976577
Random,griewank_10d,10,27,42.65192624915534,42.65192624915534,30000,600,,False,budget_exhausted,0.019468260000394366
Random,griewank_10d,10,28,41.105044889826736,41.105044889826736,30000,600,,False,budget_exhausted,0.019269559999884223
Random,griewank_10d,10,29,28.48302513331568,28.48302513331568,30000,600,,False,budget_exhausted,0.019242921999648388
CDA (paper),griewank_30d,30,0,9.866643755847981,9.866643755847981,33426,91,,False,mean_gap,0.03957782099951146
CDA (paper),griewank_30d,30,1,23.12974599638135,23.12974599638135,27320,81,,False,mean_gap,0.03222924300007435
CDA (paper),griewank_30d,30,2,8.063856960986847,8.063856960986847,32655,103,,False,mean_gap,0.03884186199957185
CDA (paper),griewank_30d,30,3,8.010472419141756,8.010472419141756,27792,97,,False,mean_gap,0.03385933400022623
CDA (paper),griewank_30d,30,4,7.536350853904777,7.536350853904777,21755,92,,False,mean_gap,0.026792886999828625
CDA (paper),griewank_30d,30,5,7.075387154913296,7.075387154913296,31930,98,,False,mean_gap,0.03781511299985141
CDA (paper),griewank_30d,30,6,14.736505680109103,14.736505680109103,21499,85,,False,mean_gap,0.026575495000543015
CDA (paper),griewank_30d,30,7,9.886859572297283,9.886859572297283,26541,90,,False,mean_gap,0.03132886099956522
CDA (paper),griewank_30d,30,8,6.198773479565508,6.198773479565508,37681,110,,False,mean_gap,0.04449959100020351
CDA (paper),griewank_30d,30,9,7.68937570286522,7.68937570286522,20575,94,,False,mean_gap,0.027652841999952216
CDA (paper),griewank_30d,30,10,11.27014401665286,11.27014401665286,28567,88,,False,mean_gap,0.03401738799948362
CDA (paper),griewank_30d,30,11,12.761836557647863,12.761836557647863,27760,92,,False,mean_gap,0.03368287200009945
CDA (paper),griewank_30d,30,12,10.09504510191038,10.09504510191038,24443,96,,False,mean_gap,0.030012340000212134
CDA (paper),griewank_30d,30,13,6.6188899061149655,6.6188899061149655,33295,102,,False,mean_gap,0.03912628899979609
CDA (paper),griewank_30d,30,14,53.37052698412222,53.37052698412222,22395,62,,False,mean_gap,0.026445122999575688
CDA (paper),griewank_30d,30,15,6.143804313283147,6.143804313283147,29184,108,,False,mean_gap,0.03599976199984667
CDA (paper),griewank_30d,30,16,9.04328686516508,9.04328686516508,31990,95,,False,mean_gap,0.03779028900044068
CDA (paper),griewank_30d,30,17,48.49662041198569,48.49662041198569,26267,61,,False,mean_gap,0.029901717999564426
CDA (paper),griewank_30d,30,18,9.498525724843454,9.498525724843454,37563,99,,False,mean_gap,0.04329360399970028
CDA (paper),griewank_30d,30,19,15.855948006602294,15.855948006602294,33947,90,,False,mean_gap,0.03910351200011064
CDA (paper),griewank_30d,30,20,6.273946774998497,6.273946774998497,27868,92,,False,mean_gap,0.03359031899981346
CDA (paper),griewank_30d,30,21,10.264047117684255,10.264047117684255,25831,87,,False,mean_gap,0.031116175000533985
CDA (paper),griewank_30d,30,22,37.64584713478764,37.64584713478764,18924,66,,False,mean_gap,0.023251046000041242
CDA (paper),griewank_30d,30,23,74.10671958657612,74.10671958657612,21212,57,,False,mean_gap,0.024970198999653803
CDA (paper),griewank_30d,30,24,17.656379420924683,17.656379420924683,34680,82,,False,mean_gap,0.03922974300076021
CDA (paper),griewank_30d,30,25,8.146880499060327,8.146880499060327,25693,96,,False,mean_gap,0.03126775300006557
CDA (paper),griewank_30d,30,26,10.18583655244745,10.18583655244745,30462,96,,False,mean_gap,0.03595494700039126
CDA (paper),griewank_30d,30,27,14.540456090252091,14.540456090252091,29275,86,,False,mean_gap,0.03409073700004228
CDA (paper),griewank_30d,30,28,3.839715480155208,3.839715480155208,33244,107,,False,mean_gap,0.03908423600023525
CDA (paper),griewank_30d,30,29,8.86147690546374,8.86147690546374,37305,103,,False,mean_gap,0.04339270699983899
CDA (budgeted),griewank_30d,30,0,2.2607498381080666,2.2607498381080666,60000,72,,False,budget_exhausted,0.06464594800036139
CDA (budgeted),griewank_30d,30,1,2.754161232996511,2.754161232996511,60000,70,,False,budget_exhausted,0.06438964999961172
CDA (budgeted),griewank_30d,30,2,1.1174879294911628,1.1174879294911628,60000,186,,False,budget_exhausted,0.07136809100029495
CDA (budgeted),griewank_30d,30,3,1.124849968061414,1.124849968061414,60000,188,,False,budget_exhausted,0.07212302300013107
CDA (budgeted),griewank_30d,30,4,1.2874892705981724,1.2874892705981724,60000,195,,False,budget_exhausted,0.07248928199987859
CDA (budgeted),griewank_30d,30,5,1.1516465654511123,1.1516465654511123,60000,196,,False,budget_exhausted,0.07295122899995476
CDA (budgeted),griewank_30d,30,6,1.1065899552744374,1.1065899552744374,60000,197,,False,budget_exhausted,0.07291922700005671
CDA (budgeted),griewank_30d,30,7,1.1033653744888368,1.1033653744888368,60000,198,,False,budget_exhausted,0.07189704499978689
CDA (budgeted),griewank_30d,30,8,1.1605111675209825,1.1605111675209825,60000,191,,False,budget_exhausted,0.07176874900051189
CDA (budgeted),griewank_30d,30,9,1.8296987623810255,1.8296987623810255,60000,81,,False,budget_exhausted,0.06654910700035543
CDA (budgeted),griewank_30d,30,10,1.1182015835794767,1.1182015835794767,60000,190,,False,budget_exhausted,0.07293222199950833
CDA (budgeted),griewank_30d,30,11,1.0852978368761008,1.0852978368761008,60000,188,,False,budget_exhausted,0.07194706399968709
CDA (budgeted),griewank_30d,30,12,1.1635473459554966,1.1635473459554966,60000,197,,False,budget_exhausted,0.07256686500022624
CDA (budgeted),griewank_30d,30,13,1.3057980935472489,1.3057980935472489,60000,126,,False,budget_exhausted,0.067360885999733
CDA (budgeted),griewank_30d,30,14,2.0654194885927524,2.0654194885927524,60000,74,,False,budget_exhausted,0.0644882790002157
CDA (budgeted),griewank_30d,30,15,1.1751664437833123,1.1751664437833123,60000,186,,False,budget_exhausted,0.07196896900040883
CDA (budgeted),griewank_30d,30,16,1.5852048402633083,1.5852048402633083,60000,97,,False,budget_exhausted,0.06679361999977118
CDA (budgeted),griewank_30d,30,17,1.145560379614001,1.145560379614001,60000,145,,False,budget_exhausted,0.06816196699946886
CDA (budgeted),griewank_30d,30,18,2.9030960344981303,2.9030960344981303,60000,72,,False,budget_exhausted,0.06483215099979134
CDA (budgeted),griewank_30d,30,19,1.1641065677711326,1.1641065677711326,60000,168,,False,budget_exhausted,0.07012741800008371
CDA (budgeted),griewank_30d,30,20,1.1697044118705178,1.1697044118705178,60000,194,,False,budget_exhausted,0.07177455800047028
CDA (budgeted),griewank_30d,30,21,1.0627086672274657,1.0627086672274657,60000,193,,False,budget_exhausted,0.07243996600027458
CDA (budgeted),griewank_30d,30,22,1.3112546361082458,1.3112546361082458,60000,126,,False,budget_exhausted,0.08553161599957093
CDA (budgeted),griewank_30d,30,23,1.4727136054471743,1.4727136054471743,60000,98,,False,budget_exhausted,0.07743737300006615
CDA (budgeted),griewank_30d,30,24,2.063376431076268,2.063376431076268,60000,81,,False,budget_exhausted,0.06799302699982945
CDA (budgeted),griewank_30d,30,25,1.2202236683878172,1.2202236683878172,60000,130,,False,budget_exhausted,0.0689708680001786
CDA (budgeted),griewank_30d,30,26,1.7222656291729477,1.7222656291729477,60000,87,,False,budget_exhausted,0.06607951899968612
CDA (budgeted),griewank_30d,30,27,1.13106996454045,1.13106996454045,60000,183,,False,budget_exhausted,0.07346094400054426
CDA (budgeted),griewank_30d,30,28,1.1639223557937792,1.1639223557937792,60000,191,,False,budget_exhausted,0.07377410900062387
CDA (budgeted),griewank_30d,30,29,1.1793059589480774,1.1793059589480774,60000,192,,False,budget_exhausted,0.07357078600034583
PSO,griewank_30d,30,0,0.007396040334115006,0.007396040334115006,60000,1199,,False,budget_exhausted,0.07290768000075332
PSO,griewank_30d,30,1,0.0,0.0,60000,1199,18600,True,budget_exhausted,0.07136512299985043
PSO,griewank_30d,30,2,0.05637662866997417,0.05637662866997417,60000,1199,,False,budget_exhausted,0.0713196999995489
PSO,griewank_30d,30,3,0.0,0.0,60000,1199,19650,True,budget_exhausted,0.07043046899980254
PSO,griewank_30d,30,4,0.009857284607820871,0.009857284607820871,60000,1199,,False,budget_exhausted,0.0719400609996228
PSO,griewank_30d,30,5,0.022141438644517453,0.022141438644517453,60000,1199,,False,budget_exhausted,0.07079359500039573
PSO,griewank_30d,30,6,0.0,0.0,60000,1199,20700,True,budget_exhausted,0.07159852700078773
PSO,griewank_30d,30,7,0.0,0.0,60000,1199,18350,True,budget_exhausted,0.07097734000035416
PSO,griewank_30d,30,8,0.014779776754825669,0.014779776754825669,60000,1199,,False,budget_exhausted,0.07136807799997769
PSO,griewank_30d,30,9,0.0,0.0,60000,1199,20100,True,budget_exhausted,0.07131448500058468
PSO,griewank_30d,30,10,0.00985728460782076,0.00985728460782076,60000,1199,,False,budget_exhausted,0.07105793800019455
PSO,griewank_30d,30,11,0.00985728460782076,0.00985728460782076,60000,1199,,False,budget_exhausted,0.07142583099994226
PSO,griewank_30d,30,12,0.01231607251926159,0.01231607251926159,60000,1199,,False,budget_exhausted,0.07191305299966189
PSO,griewank_30d,30,13,0.0,0.0,60000,1199,20150,True,budget_exhausted,0.07133421300022746
PSO,griewank_30d,30,14,0.019719489248184785,0.019719489248184785,60000,1199,,False,budget_exhausted,0.07141200700061745
PSO,griewank_30d,30,15,0.00985728460782076,0.00985728460782076,60000,1199,,False,budget_exhausted,0.07121955700040417
PSO,griewank_30d,30,16,0.0,0.0,60000,1199,20700,True,budget_exhausted,0.07070283700068103
PSO,griewank_30d,30,17,5.551115123125783e-16,5.551115123125783e-16,60000,1199,21950,True,budget_exhausted,0.07082824200006144
PSO,griewank_30d,30,18,0.014779776754825669,0.014779776754825669,60000,1199,,False,budget_exhausted,0.07130382699961046
PSO,griewank_30d,30,19,0.0,0.0,60000,1199,19200,True,budget_exhausted,0.07104365299983328
PSO,griewank_30d,30,20,0.054039809705235475,0.054039809705235475,60000,1199,,False,budget_exhausted,0.07175763299983373
PSO,griewank_30d,30,21,0.009864672061006163,0.009864672061006163,60000,1199,,False,budget_exhausted,0.07126166000034573
PSO,griewank_30d,30,22,90.47638875636301,90.47638875636301,60000,1199,,False,budget_exhausted,0.07170609499917191
PSO,griewank_30d,30,23,0.014772407722822956,0.014772407722822956,60000,1199,,False,budget_exhausted,0.07112224899992725
PSO,griewank_30d,30,24,0.0,0.0,60000,1199,18650,True,budget_exhausted,0.07045683600063057
PSO,griewank_30d,30,25,0.0,0.0,60000,1199,18750,True,budget_exhausted,0.07080036200022732
PSO,griewank_30d,30,26,0.0,0.0,60000,1199,18400,True,budget_exhausted,0.07051916000000347
PSO,griewank_30d,30,27,0.007396040334115006,0.007396040334115006,60000,1199,,False,budget_exhausted,0.0705061749995366
PSO,griewank_30d,30,28,0.0,0.0,60000,1199,18800,True,budget_exhausted,0.07082367100065312
PSO,griewank_30d,30,29,0.024590437451777247,0.024590437451777247,60000,1199,,False,budget_exhausted,0.07159275400044862
GA,griewank_30d,30,0,0.0038533383373746677,0.0038533383373746677,60000,1199,,False,budget_exhausted,0.11847548600053415
GA,griewank_30d,30,1,0.0824959321384181,0.0824959321384181,60000,1199,,False,budget_exhausted,0.11904405200039037
GA,griewank_30d,30,2,0.015496748583832098,0.015496748583832098,60000,1199,,False,budget_exhausted,0.11996463700052118
GA,griewank_30d,30,3,0.063957840521355,0.063957840521355,60000,1199,,False,budget_exhausted,0.12039591500069946
GA,griewank_30d,30,4,0.045711279735433874,0.045711279735433874,60000,1199,,False,budget_exhausted,0.12136249500053964
GA,griewank_30d,30,5,0.05352681058704556,0.05352681058704556,60000,1199,,False,budget_exhausted,0.11843533400042361
GA,griewank_30d,30,6,0.03713191175539776,0.03713191175539776,60000,1199,,False,budget_exhausted,0.11872425299952738
GA,griewank_30d,30,7,0.03149108104954268,0.03149108104954268,60000,1199,,False,budget_exhausted,0.1185167920002641
GA,griewank_30d,30,8,0.03224617837235744,0.03224617837235744,60000,1199,,False,budget_exhausted,0.11796358500032511
GA,griewank_30d,30,9,0.0210739202986322,0.0210739202986322,60000,1199,,False,budget_exhausted,0.1182003199992323
GA,griewank_30d,30,10,0.0010265834500434723,0.0010265834500434723,60000,1199,,False,budget_exhausted,0.11869398100043327
GA,griewank_30d,30,11,0.041029142633509874,0.041029142633509874,60000,1199,,False,budget_exhausted,0.11823185100001865
GA,griewank_30d,30,12,0.09895175410264012,0.09895175410264012,60000,1199,,False,budget_exhausted,0.11909057599950756
GA,griewank_30d,30,13,0.047146564620906606,0.047146564620906606,60000,1199,,False,budget_exhausted,0.11842146400067577
GA,griewank_30d,30,14,0.040172863077597265,0.040172863077597265,60000,1199,,False,budget_exhausted,0.11909287900016352
GA,griewank_30d,30,15,0.013413745613499839,0.013413745613499839,60000,1199,,False,budget_exhausted,0.11827624599936826
GA,griewank_30d,30,16,0.06213193903594605,0.06213193903594605,60000,1199,,False,budget_exhausted,0.11827779600025679
GA,griewank_30d,30,17,0.034892617053762676,0.034892617053762676,60000,1199,,False,budget_exhausted,0.11823669400018844
GA,griewank_30d,30,18,0.021520020162407394,0.021520020162407394,60000,1199,,False,budget_exhausted,0.1184269100003803
GA,griewank_30d,30,19,0.01470323372188087,0.01470323372188087,60000,1199,,False,budget_exhausted,0.11915672399936739
GA,griewank_30d,30,20,0.07613030226772233,0.07613030226772233,60000,1199,,False,budget_exhausted,0.11976006600070832
GA,griewank_30d,30,21,0.0170243064256137,0.0170243064256137,60000,1199,,False,budget_exhausted,0.11893288099963684
GA,griewank_30d,30,22,0.1079232995818914,0.1079232995818914,60000,1199,,False,budget_exhausted,0.11833165600000939
GA,griewank_30d,30,23,0.015199114607182929,0.015199114607182929,60000,1199,,False,budget_exhausted,0.11753667899938591
GA,griewank_30d,30,24,0.008284188097511969,0.008284188097511969,60000,1199,,False,budget_exhausted,0.11721989099987695
GA,griewank_30d,30,25,0.02138891773352869,0.02138891773352869,60000,1199,,False,budget_exhausted,0.11757021399989753
GA,griewank_30d,30,26,0.0016776744532610577,0.0016776744532610577,60000,1199,,False,budget_exhausted,0.11801172200011933
GA,griewank_30d,30,27,0.005221961789903751,0.005221961789903751,60000,1199,,False,budget_exhausted,0.11814528099966992
GA,griewank_30d,30,28,0.043754060372784176,0.043754060372784176,60000,1199,,False,budget_exhausted,0.11878406699997868
GA,griewank_30d,30,29,0.07232273189521299,0.07232273189521299,60000,1199,,False,budget_exhausted,0.11923669800034986
DE,griewank_30d,30,0,6.772360450213455e-15,6.772360450213455e-15,60000,1199,29000,True,budget_exhausted,0.10598010000012437
DE,griewank_30d,30,1,1.2656542480726785e-14,1.2656542480726785e-14,60000,1199,28050,True,budget_exhausted,0.10546387899921683
DE,griewank_30d,30,2,3.9745984281580604e-14,3.9745984281580604e-14,60000,1199,30700,True,budget_exhausted,0.1053360869991593
DE,griewank_30d,30,3,4.8183679268731794e-14,4.8183679268731794e-14,60000,1199,31300,True,budget_exhausted,0.10594867600048019
DE,griewank_30d,30,4,1.2989609388114332e-14,1.2989609388114332e-14,60000,1199,28050,True,budget_exhausted,0.10612503100037429
DE,griewank_30d,30,5,0.012316072519281018,0.012316072519281018,60000,1199,,False,budget_exhausted,0.10665325399986614
DE,griewank_30d,30,6,3.3306690738754696e-15,3.3306690738754696e-15,60000,1199,29250,True,budget_exhausted,0.1053942279995681
DE,griewank_30d,30,7,4.4297898682543746e-14,4.4297898682543746e-14,60000,1199,30000,True,budget_exhausted,0.10672076299943001
DE,griewank_30d,30,8,7.216449660063518e-15,7.216449660063518e-15,60000,1199,28800,True,budget_exhausted,0.10543716400025005
DE,griewank_30d,30,9,6.461498003318411e-14,6.461498003318411e-14,60000,1199,30700,True,budget_exhausted,0.1058277829997678
DE,griewank_30d,30,10,1.9984014443252818e-15,1.9984014443252818e-15,60000,1199,27350,True,budget_exhausted,0.10543975700056762
DE,griewank_30d,30,11,2.919886554764162e-14,2.919886554764162e-14,60000,1199,28500,True,budget_exhausted,0.10623481800030277
DE,griewank_30d,30,12,8.43769498715119e-15,8.43769498715119e-15,60000,1199,27600,True,budget_exhausted,0.10533055100040656
DE,griewank_30d,30,13,8.881784197001252e-16,8.881784197001252e-16,60000,1199,27750,True,budget_exhausted,0.10573871300039173
DE,griewank_30d,30,14,1.0880185641326534e-14,1.0880185641326534e-14,60000,1199,28700,True,budget_exhausted,0.10573151300013706
DE,griewank_30d,30,15,3.3306690738754696e-15,3.3306690738754696e-15,60000,1199,28100,True,budget_exhausted,0.10519961200043326
DE,griewank_30d,30,16,1.9984014443252818e-15,1.9984014443252818e-15,60000,1199,28200,True,budget_exhausted,0.1063582030001271
DE,griewank_30d,30,17,1.887379141862766e-15,1.887379141862766e-15,60000,1199,27350,True,budget_exhausted,0.1058383400004459
DE,griewank_30d,30,18,3.708144902248023e-14,3.708144902248023e-14,60000,1199,30450,True,budget_exhausted,0.10490071000003809
DE,griewank_30d,30,19,2.6645352591003757e-15,2.6645352591003757e-15,60000,1199,27250,True,budget_exhausted,0.10563885400006257
DE,griewank_30d,30,20,4.218847493575595e-15,4.218847493575595e-15,60000,1199,28150,True,budget_exhausted,0.10731469200072752
DE,griewank_30d,30,21,6.17284001691587e-14,6.17284001691587e-14,60000,1199,30050,True,budget_exhausted,0.10740695000004052
DE,griewank_30d,30,22,1.4765966227514582e-14,1.4765966227514582e-14,60000,1199,29450,True,budget_exhausted,0.10599638300027436
DE,griewank_30d,30,23,3.4083846855992306e-14,3.4083846855992306e-14,60000,1199,29650,True,budget_exhausted,0.10620769399974961
DE,griewank_30d,30,24,0.007396040334173959,0.007396040334173959,60000,1199,,False,budget_exhausted,0.10659037200002786
DE,griewank_30d,30,25,2.6645352591003757e-15,2.6645352591003757e-15,60000,1199,27600,True,budget_exhausted,0.1065329049997672
DE,griewank_30d,30,26,8.548717289613705e-15,8.548717289613705e-15,60000,1199,28500,True,budget_exhausted,0.10668088999955216
DE,griewank_30d,30,27,0.007396040334117893,0.007396040334117893,60000,1199,,False,budget_exhausted,0.10609924699929252
DE,griewank_30d,30,28,1.9984014443252818e-15,1.9984014443252818e-15,60000,1199,27700,True,budget_exhausted,0.10598110199953226
DE,griewank_30d,30,29,0.014772407722836944,0.014772407722836944,60000,1199,,False,budget_exhausted,0.10605052700066153
Random,griewank_30d,30,0,386.037797000355,386.037797000355,60000,1200,,False,budget_exhausted,0.06087591200048337
Random,griewank_30d,30,1,370.548953041834,370.548953041834,60000,1200,,False,budget_exhausted,0.06074835500021436
Random,griewank_30d,30,2,340.64374548701034,340.64374548701034,60000,1200,,False,budget_exhausted,0.06040566400042735
Random,griewank_30d,30,3,233.8243869668631,233.8243869668631,60000,1200,,False,budget_exhausted,0.060682478000671836
Random,griewank_30d,30,4,385.68869862434906,385.68869862434906,60000,1200,,False,budget_exhausted,0.06083574999956909
Random,griewank_30d,30,5,351.7214493427321,351.7214493427321,60000,1200,,False,budget_exhausted,0.060665216999950644
Random,griewank_30d,30,6,340.1329952722841,340.1329952722841,60000,1200,,False,budget_exhausted,0.06040528799985623
Random,griewank_30d,30,7,331.7682646311452,331.7682646311452,60000,1200,,False,budget_exhausted,0.060624513999755436
Random,griewank_30d,30,8,334.23828718106887,334.23828718106887,60000,1200,,False,budget_exhausted,0.06079219799994462
Random,griewank_30d,30,9,350.2820306152507,350.2820306152507,60000,1200,,False,budget_exhausted,0.060993175000476185
Random,griewank_30d,30,10,377.4519592580191,377.4519592580191,60000,1200,,False,budget_exhausted,0.06079727399992407
Random,griewank_30d,30,11,295.8942439330179,295.8942439330179,60000,1200,,False,budget_exhausted,0.06071228300061193
Random,griewank_30d,30,12,330.69243154982934,330.69243154982934,60000,1200,,False,budget_exhausted,0.06072639399917534
Random,griewank_30d,30,13,375.5427515750934,375.5427515750934,60000,1200,,False,budget_exhausted,0.061451151999790454
Random,griewank_30d,30,14,358.9954304917606,358.9954304917606,60000,1200,,False,budget_exhausted,0.06060679399979563
Random,griewank_30d,30,15,336.8770658968214,336.8770658968214,60000,1200,,False,budget_exhausted,0.06061409399990225
Random,griewank_30d,30,16,371.2562413239628,371.2562413239628,60000,1200,,False,budget_exhausted,0.06087505199957377
Random,griewank_30d,30,17,399.1993626030914,399.1993626030914,60000,1200,,False,budget_exhausted,0.06074826799977018
Random,griewank_30d,30,18,356.71662408151906,356.71662408151906,60000,1200,,False,budget_exhausted,0.060635797000031744
Random,griewank_30d,30,19,294.4521920732173,294.4521920732173,60000,1200,,False,budget_exhausted,0.060635707000074035
Random,griewank_30d,30,20,382.2007986373835,382.2007986373835,60000,1200,,False,budget_exhausted,0.06053936700027407
Random,griewank_30d,30,21,351.45209673024107,351.45209673024107,60000,1200,,False,budget_exhausted,0.06085947399969882
Random,griewank_30d,30,22,337.28364298625127,337.28364298625127,60000,1200,,False,budget_exhausted,0.06066471099984483
Random,griewank_30d,30,23,373.66173112205894,373.66173112205894,60000,1200,,False,budget_exhausted,0.060932252000384324
Random,griewank_30d,30,24,352.4641807140733,352.4641807140733,60000,1200,,False,budget_exhausted,0.060757303000173124
Random,griewank_30d,30,25,379.5070337526739,379.5070337526739,60000,1200,,False,budget_exhausted,0.0609016939997673
